52.56,99.32
49.46,132.3
53.05,165.45
60.44,200.22
74.83,229.63
95.56,253.07
120.69,271.37
150.48,277.38
180.74,271.24
206.79,252.9
228.32,229.49
243.25,200.07
250.82,165.23
254.33,131.9
251.13,98.6
229.37,86.63
213.75,79.44
189.84,79.92
171.32,83.39
73.14,87.34
88.2,80.27
111.71,80.51
130.14,83.74
86.29,106.95
104.31,98.87
124.02,106.61
104.43,111.9
104.81,104.73
215.55,106.12
197.11,98.24
177.67,106.29
197.27,111.31
196.8,104.12
150.58,99.46
128.95,142.98
120.77,158.34
128.63,168.89
150.45,172.21
172.59,168.72
180.47,158.12
171.96,142.8
150.33,128.36
134.94,162.9
165.77,162.64
114.07,206.53
126.52,197.91
140.36,194.21
150.27,196.37
160.26,194.1
174.32,197.7
187.37,206.12
178.36,215.93
166.45,222.18
150.29,224.08
134.31,222.39
122.66,216.21
132.33,208.86
150.3,210.74
168.5,208.6
168.6,203.42
150.33,203.86
132.35,203.58
150.1,155.78
93.81,101.21
115.76,100.66
114.79,109.91
94.45,110.35
207.78,100.44
185.7,100.23
186.86,109.46
207.29,109.65
