48.5,113.1
45.91,146.76
49.48,177.71
56.88,208.92
71.08,235.09
92.74,255.13
119.14,270.01
149.58,275.46
180.57,269.94
208.2,255.14
230.85,235.16
245.74,208.87
253.27,177.33
256.65,146.1
253.66,112.05
227.25,87.73
211.77,80.35
188.04,79.81
169.81,83.02
72.23,88.78
86.97,81.26
110.47,80.41
128.65,83.37
85.11,108.84
102.82,100.16
121.64,107.9
103.09,112.82
103.23,105.67
214.46,108.01
196.34,99.53
177.7,107.59
196.38,112.27
196.4,105.08
149.15,99.61
127.92,142.67
117.59,158.52
126.22,169.41
149.01,172.47
172.36,169.25
181.05,158.26
170.31,142.47
148.81,128.31
133.29,163.37
164.65,163.09
109.84,203.98
124.86,196.83
139.37,194.21
148.94,196.59
158.58,194.11
173.39,196.62
189.2,203.62
178.71,212.8
165.36,218.43
148.98,220.09
132.82,218.61
119.81,213.06
130.35,205.94
148.97,207.3
167.87,205.72
167.71,203.01
149,203.9
130.63,203.15
148.57,155.15
92.6,102.8
113.74,102.08
112.8,110.81
93.5,111.53
206.73,102.03
185.44,101.66
186.58,110.38
205.98,110.85
