54.65,101.88
53.44,134.59
59.54,166.01
69.21,197.14
84.97,222.39
106.19,241.55
130.25,255.85
156.91,260.39
183,255.12
205.62,240.28
224.84,219.95
238.59,193.5
246.11,161.14
250.29,129.62
247.43,97.73
225.65,81.48
210.41,75.04
188.42,76.87
170.78,81.54
74.39,82.9
89,75.99
111.12,77.28
128.87,81.6
87.01,105.41
104.46,98.17
123.92,105.12
104.56,110.27
105.02,103.49
214.47,104.09
196.45,97.4
177.36,104.67
196.61,109.33
195.58,102.69
150.73,97.72
131.63,140.15
124.11,154.62
131.88,164.31
153.07,167.3
173.98,163.66
181.42,153.48
173.42,139.34
151.84,125.12
138.39,158.2
167.71,157.86
120.18,198.94
132.02,190.82
144.85,186.96
154.21,188.91
163.49,186.68
176.6,190.19
188.63,198.13
179.93,206.13
169.02,211.23
155.04,212.73
140.79,211.34
129.81,206.66
138.21,198.33
154.73,199.56
171,198.2
170.99,196.28
154.53,196.75
137.67,196.78
152.84,151.29
94.25,100.3
115.61,99.74
114.72,108.35
94.87,108.84
206.78,99.29
185.46,99.1
186.53,107.63
206.43,107.72
