61.12,109.14
60.25,139.53
64.39,167.72
71.39,195.75
84.81,219
104.41,236.76
127.87,249.85
155.18,254.3
181,249.18
201.42,235.43
218.16,217.17
229.4,193.85
235.28,165.98
238.89,138.06
237.66,108.29
223.43,87.39
209.7,80.12
188.25,81
171.42,84.92
78.96,87.89
93.99,80.09
116.39,80.86
133.59,84.77
91.33,106.85
108.32,99.67
126.27,106.31
108.35,110.27
108.73,104.41
212.47,106.79
196.28,99.71
177.97,106.19
195.96,110.2
195.38,104.41
153.01,99.36
134.49,137.29
126.16,150.76
133.6,160.02
154.54,162.83
174.12,159.72
181.18,150.44
173.28,137.09
154.23,123.88
140.28,154.03
168.74,154.19
118.96,190.53
132.28,182.5
145.78,179.45
154.74,181.24
163.46,179.39
176.17,182.27
187.92,190.24
179.36,197.3
168.7,201.57
154.82,202.97
140.35,201.62
128.72,197.56
137.77,190.7
154.66,191.95
170.75,190.68
170.78,187.99
154.68,188.61
137.65,188.19
155.27,147.62
98.57,101.82
118.59,101.28
117.64,108.66
99.23,109.28
205.69,101.87
185.98,101.19
186.73,108.57
204.93,109.2
