47.79,115.84
44.44,149.67
47.69,179.92
55.31,210.19
70.53,236.52
93.87,257.03
122.66,271.95
153.85,276.49
183.35,271.33
208.87,255.73
229.34,234.73
242.55,208.4
249.48,178.31
252.39,148.27
249.24,115.21
226.81,85.65
212.63,77.86
190.34,76.47
172.46,78.85
76.19,85.72
91.83,77.83
114.75,76.38
132.92,78.73
87.91,106.86
105.84,97.45
124.4,106.1
105.83,110.81
105.64,103.58
214.81,106.69
197.5,97.42
178.92,105.97
197.36,110.63
196.79,103.48
153.1,97
132.51,143.2
122.1,159.21
130.91,170.21
154.84,172.25
176.82,169.86
185.17,158.95
175.25,143.01
154.56,126.43
139.07,162.54
170.23,162.71
113.5,207.41
128.77,198.36
144.28,194.64
154.5,197
164.54,194.53
178.94,198.09
192.15,206.96
182.49,214.43
169.93,219.1
154.33,220.37
138.03,219.25
124.29,214.78
134.83,206.76
154.21,207.61
172.64,206.58
172.63,204.36
154.38,204.84
135.1,204.64
155.71,153.93
95.39,100.25
116.78,99.65
115.54,108.93
96.24,109.53
207.69,100.19
186.6,99.58
187.74,108.77
206.81,109.35
