55.83,104.29
54.27,138.06
59.13,170.56
67.61,203.12
82.8,229.3
103.79,249.19
127.86,264.67
156.87,269.68
187.34,263.84
213.59,247.67
235.18,226.41
249.66,198.69
255.93,164.99
258.63,132.44
254.93,99.01
228.96,86.37
211.96,79.73
187.64,80.63
168.99,84.29
72.93,87.99
87.49,81.15
110.86,81.29
129.17,84.48
86.76,106.72
104.33,98.26
124.2,106.28
104.64,111.26
104.83,103.91
216.12,104.98
196.79,97.17
177.76,105.84
197.21,110.13
196.81,102.83
149.62,99.14
129.64,143.64
121.44,158.9
129.43,168.85
150.76,172.46
173.79,168.29
181.87,157.53
172.32,142.79
149.45,128.88
135.25,163.76
166.47,163.02
114.91,200.55
128.67,193.88
142.39,191.53
152.28,193.59
162.33,191.21
177.51,193.18
193.86,199.44
183.27,207.59
169.9,212.69
153.38,214.3
137.36,212.92
125.29,208.31
134.5,200.76
153.17,201.91
172.57,200.46
172,199.39
152.84,200.82
134.28,199.89
149.4,156.87
93.99,100.78
115.78,100.14
114.89,109.33
94.82,109.87
207.67,99.33
185.59,99.35
186.97,108.52
207.4,108.47
