46.63,119.27
43.29,151.91
45.49,181.22
51.79,210.62
66.17,236.14
89.46,254.91
119.34,267.01
150.99,270.98
179.81,265.67
204.13,251.56
223.01,232.11
234.1,207.14
239.56,179.71
242.01,151.09
238.98,119.34
222.29,87.05
210.22,79.4
189.49,78.1
172.92,80.71
75.37,89.25
91.82,80.06
115.1,78.47
132.67,81.02
88.98,109.08
107.14,99.84
124.64,107.37
107.24,111.75
107.38,105.59
211.55,108.63
196.27,99.49
177.51,106.86
195.57,111.33
195.7,105.16
152.94,98.28
132.92,136.9
122.73,151.92
131.31,162.4
154.29,163.44
174.29,161.92
181.98,151.88
173.1,136.91
154.71,122.2
140.2,154.34
168.03,154.82
111.96,198.82
127.8,188.24
143.78,184.02
153.6,186.17
162.88,184.01
176.65,187.94
188.42,198.33
179.58,205.91
168.17,210.16
152.97,211.53
136.69,210.57
122.69,206.48
133.27,199.37
152.73,200.1
170.58,199
170.71,193.51
153.04,193.29
133.77,193.76
156.24,144.91
96.84,102.73
117.45,101.78
116.44,109.92
97.79,111.05
205.52,102.36
185.68,101.35
186.31,109.53
204.25,110.48
