59.88,109.44
58.39,141.05
61.97,170.51
68.77,200.13
81.79,225.55
100.71,246.13
123.41,262.37
151.72,267.95
179.87,262.73
202.44,247.06
221.09,226.7
234.09,201.27
240.85,171.13
244.43,141.6
242.8,109.98
224.39,89.95
209.17,83.29
186.69,84.24
169.17,87.86
76.62,89.22
91.67,82.43
114.44,83.6
131.98,87.46
88.76,106.77
106.05,99.18
124.47,106.8
105.96,110.38
106.52,104.17
213.16,107.69
195.93,99.9
177.31,107.2
195.85,111.11
195.56,104.89
150.78,100.6
130.7,140.96
122.1,155.26
129.55,165.09
150.89,168.77
172.34,165.32
179.94,155.47
171.44,141.11
150.85,127.38
135.62,159.45
166.46,159.64
114.74,197.78
127.49,189.35
141.43,186.42
151.07,188.42
160.68,186.53
174.62,189.6
187.33,198.29
178.11,206.26
166.26,211.2
151.07,212.6
135.8,210.93
124.03,205.89
133.45,199.69
151.08,201.53
168.63,200.03
168.64,195.2
151.08,195.99
133.34,195
150.96,153.26
96.01,101.33
116.73,101.09
115.5,108.92
96.68,109.22
205.95,102.2
185.25,101.61
186.33,109.45
205.16,110.08
