59.17,104.69
57.74,135.14
61.16,164.64
67.47,193.35
79.81,217.71
98.29,237.01
120.73,252.06
147.82,257.21
175.9,253.24
200.51,240.37
221.42,222.92
236.3,199.65
243.95,170.21
248.43,140.26
247.15,108.16
226.35,85.2
209.59,77.3
186.21,78.1
167.81,82.11
73.64,83.54
88.55,76.29
111.06,77.69
128.99,81.97
86.24,105.62
103.78,98.43
123.01,106.31
103.71,109.91
104.72,103.5
213.75,106.95
195.6,99.27
176.09,106.74
195.4,110.93
195.27,104.43
148.09,99.46
126.79,142.66
118.57,155.87
125.87,165.17
146.16,169.6
168.51,165.78
176.42,156.51
168,143.09
146.62,127.8
131.39,160.85
161.55,160.89
109.2,191.39
123,184.38
137.18,182.54
146.85,184.55
156.61,182.73
172.05,184.87
187.92,192.45
176.56,200.21
163.32,204.92
147.09,206.35
131.5,204.44
119.51,199.43
128.89,192.6
147.31,194.25
166.68,193.17
166.3,191.3
147,192.08
128.67,190.79
145.39,154.63
93.71,100.53
114.69,100.38
113.54,108.61
94.15,108.65
205.94,101.65
184.58,100.95
185.52,109.33
205.22,109.86
