50.58,116.63
48.09,151.02
51.88,182.57
60.09,213.8
74.33,240.97
94.88,263.13
120.16,280.09
149.95,285.53
179.7,279.93
204.9,263.14
225.45,241.04
239.65,213.73
247.27,182
250.6,150.31
246.89,115.64
221.52,87.56
206.23,80.6
184.54,79.53
166.74,81.69
72.46,89.16
87.44,81.31
109.58,79.95
127.48,81.93
85.4,109.32
103.14,100.27
121.58,109.07
102.97,112.99
103.59,106.3
211.35,108.78
193.84,99.85
174.97,108.73
193.93,112.63
194.13,105.92
147.38,100.77
126.38,148.49
117.07,164.33
125.29,174.76
147.51,177.85
170.58,174.55
178.73,163.94
169.21,148.24
147.21,131.23
131.73,167.89
163.66,167.7
109.1,212.51
122.19,202.77
137.49,199.04
148.54,201.19
159.45,198.98
175.27,202.47
189.05,212.31
179.33,222.16
166,228.58
149.05,230.37
132.21,228.64
119.02,222.36
129.27,216.39
148.91,218.37
168.79,216.37
168.35,207.93
148.62,208.53
129.09,208.08
147.24,160.02
92.81,102.94
113.97,102.57
112.59,111.46
93.49,111.84
204.08,102.47
182.9,102.16
184.25,111.12
203.34,111.36
