49.99,105.36
46.58,140.55
50.93,174.47
60.03,209.12
75.79,237.73
96.35,261.63
119.87,280.78
148.16,286.52
177.16,281.28
202.18,262.4
224.02,238.58
240.66,209.82
250.2,175.15
254.85,141.22
251.53,106.03
227.5,87.03
211.07,80.67
187.59,81.09
168.47,84.22
71.76,86.55
87.94,80.06
111.48,80.65
130.56,84.02
84.72,106.86
103.46,98.64
123.01,108.18
103.03,112.49
103.82,104.72
215.14,107.61
196.41,99.16
176.7,108.55
196.78,113.07
196.5,105.25
149.33,101.29
126.74,154.36
118.14,170.17
126.26,180.91
148.35,185.63
171.18,181.26
179.54,170.56
170.92,154.66
148.66,136.49
131.86,175.62
165.14,175.76
110.82,215.86
123.56,207.88
137.78,204.95
148.39,207.37
159.08,205.13
173.58,208.26
186.84,216.46
176.67,225.05
164.15,231.12
148.28,232.8
132.64,230.89
120.54,224.61
130.1,216.93
148.36,219.04
166.92,217.21
166.98,214.66
148.35,215.69
130.04,214.36
148.16,169.53
92.57,100.85
114.95,100.95
113.37,110.94
92.84,110.66
207.31,101.48
184.87,101.38
186.4,111.4
206.97,111.33
