60.59,110.51
58.82,141.17
61.69,169.71
67.2,197.67
79.05,222.23
97.4,242
120.49,256.97
148.52,262.18
176.14,257.93
198.67,244.16
216.77,225.33
229.05,201.44
235.33,173.33
239.13,144.84
238.24,113.95
222.86,88.58
208.26,80.45
186.32,80.63
169.04,84.01
76.7,85.82
91.57,78.14
113.71,79.18
130.91,83.21
88.52,105.92
105.57,97.75
123.9,106.28
105.44,109.86
106.1,103.48
210.94,108.35
194.31,99.53
175.52,107.24
193.85,111.63
193.45,105.24
149.95,99.66
130.05,139.97
121.78,153.64
129,163.26
149.3,165.99
169.45,163.95
176.98,154.57
169.32,140.62
149.86,125.24
135.2,156.67
163.82,157.23
113.52,195.43
126.05,186.06
139.89,182.64
149.19,184.58
158.46,182.95
172.08,186.82
184.01,196.72
174.73,202.57
163.33,205.91
148.9,206.85
134.35,205.32
122.91,201.63
131.81,194.5
149.06,195.84
166.16,195.21
166.16,192.4
149.09,192.34
131.74,191.82
149.73,149.98
95.54,100.07
116.22,100.01
114.96,108.47
96.15,108.65
204.2,102.28
183.57,101.29
184.41,109.81
203.19,110.79
