60.4,106.92
58.71,137.42
62.62,166.17
69.72,194.92
82.7,218.93
102.19,237.31
125.65,251.28
152.88,256.17
181.84,251.42
208.28,237.27
229.46,218.12
242.92,193.07
249.38,163.82
252.5,135.14
250.2,104.97
225.24,84.89
209.67,77.58
187.33,77.72
169.89,80.9
78.65,84.25
92.41,77.28
113.81,77.37
130.86,80.64
89.8,106.3
106.25,99.05
124.99,105.64
106.56,110.32
106.97,104.02
213.86,106.37
196.1,99.2
177.97,105.94
196.18,110.45
195.72,104.17
150.46,97.85
130.15,138.32
121.51,152.39
129.06,161.95
150.11,165.05
172.69,162.07
180.6,152.1
171.17,138.21
149.72,124.17
135.42,156.26
165.05,156.03
114.82,193.56
127.91,186.31
141.49,183.54
150.75,185.65
160.28,183.55
174.98,186.42
190.13,193.65
179.96,201.92
167.04,206.87
151.26,208.23
136.01,206.69
124.33,201.76
133.63,194.55
151.27,195.85
169.63,194.7
169.38,192.51
151.08,192.97
133.46,192.42
149.11,148.94
96.66,101.26
116.89,100.62
116.12,108.54
97.5,109.06
206.12,101.35
185.62,100.82
186.65,108.73
205.57,109.21
