50.17,114.25
48.12,147.59
51.97,178.22
59.85,208.85
74.35,235.08
95.5,255.9
121.54,271.55
151.49,276.64
180.2,270.84
203.79,254.66
223.14,233.77
236.4,207.85
243.68,177.57
247.36,147.03
244.83,113.7
223.6,86.65
209.45,79.89
187.62,80.2
170.23,83.7
74.65,88.32
90.02,80.86
112.68,80.85
130.42,84.09
86.93,109.25
104.89,99.71
123.21,109.3
104.73,114.03
105.25,106.37
212.96,108.36
195.9,99.03
177.11,108.72
195.89,113.35
195.53,105.69
150.54,101.08
130.22,146.29
120.39,161.92
128.84,172.63
151.38,175.11
173.12,172.19
181.15,161.53
171.61,146.02
151.25,130.31
135.78,165.41
166.87,165.36
113.4,209.19
127.31,200.8
141.77,197.09
151.68,199.21
161.32,196.96
175.29,200.35
188.11,208.61
179.06,216.71
167.11,221.96
151.79,223.6
136.11,222.25
123.29,217.22
133.44,209.96
151.63,211.15
169.35,209.67
169.24,206.44
151.57,207.12
133.45,206.75
151.9,157.9
94.3,102.48
115.89,102.26
114.49,112.13
95.01,112.53
206.16,101.7
184.79,101.63
186.09,111.53
205.36,111.68
