53.58,103.13
51.48,134.83
56.06,165.26
64.07,195.7
79,220.66
100.91,238.82
126.66,252.16
154.71,256.75
182.5,251.91
207.77,238.63
228.88,220.11
243.17,194.66
250.39,163.23
254.08,132.58
251.27,101.09
227.06,85.02
211.73,78.21
189.05,79.23
171.42,83.43
76.14,85.47
90.74,78.64
113.26,79.4
130.87,83.41
88.6,106.76
106.04,98.99
125.2,106.32
106.27,111.71
106.51,104.5
214.66,106.16
196.61,98.65
177.82,106.15
196.63,111.32
195.93,104.16
151.6,98.28
131.96,138.65
123.47,153.02
131.4,162.93
152.87,165.43
174.18,162.62
182.02,152.46
173.21,138.23
152.18,124.71
138.58,156.98
167.11,156.78
116.73,195.39
130.59,188.2
144.13,185
153.21,187.2
162.28,184.84
175.92,187.87
189.93,194.91
180.24,202.86
168.42,207.58
153.5,208.89
138.43,207.65
126.69,203.16
135.88,194.71
153.37,195.5
170.76,194.61
170.75,194.21
153.38,194.61
135.79,194.5
152.67,149.37
95.9,101.3
117.17,100.69
116.32,109.71
96.61,110.22
206.94,100.85
185.62,100.44
186.6,109.4
206.41,109.75
