50.55,96.95
46.19,128.81
48.25,161.16
54.42,194.84
68.8,224.12
90.46,247.86
116.86,266.71
146.92,272.5
176.43,268.03
202.44,251.02
224.68,229.17
240.7,201.46
249.08,167.94
253.1,135.38
250.58,102.6
230.62,87.83
214.6,80.74
190.66,81.02
171.7,84.21
73.46,84.54
89.86,78.5
113.63,79.85
132.46,83.67
85.99,104.87
104.89,97.44
124.58,106.01
104.49,110.14
105.01,102.98
216.1,107.32
197.65,99.1
177.58,106.84
197.44,111.85
196.96,104.64
151.66,99.82
128.52,145.53
119.93,159.92
127.63,170.46
150.23,175.21
172.39,171.3
180.45,161.28
172.68,146.43
151.27,130.72
134.47,165.88
166.09,166.51
109,201.82
123.81,194.39
138.96,192.1
149.34,194.55
159.73,192.45
174.41,195.3
188.33,203.27
177.75,211.28
165.12,216.27
148.61,217.59
132.01,215.72
119.23,210.22
129.4,202.49
148.95,204.29
168.36,203.14
168.46,201.53
149.09,202.22
129.61,200.84
150.79,159.68
94.1,99.43
116.36,99.51
114.93,108.74
94.37,108.43
208.35,101.55
186.07,100.72
187.04,109.99
207.59,110.54
