53.03,103.84
51.39,136.3
56.02,167.53
64.02,198.55
77.58,224.41
96.71,244.67
119.41,260.15
146.49,265.43
175.62,260.6
202.53,245.85
225.89,226.12
242.56,200.09
251.69,168.42
256.43,136.51
254.23,102.97
229.8,79.27
212.8,71.34
188.22,73.45
169.19,78.99
71.02,81.07
85.77,73.3
109.04,74.89
127.64,79.89
83.07,105.72
101.02,97.47
121.43,105.35
101.41,110.83
102.44,103.45
216.78,103.94
197.59,96
177.7,104.66
197.82,109.54
197.22,102.07
147.83,96.61
125.39,140.87
116.69,155.6
124.75,165.91
146.17,169.22
169.86,165.77
178.21,155.33
168.51,140.6
146.13,125.27
130.64,160.2
161.64,159.5
110.84,199.35
123.41,191.14
137.02,187.6
146.45,189.72
156.15,187.45
171.21,190.83
186.55,198.84
175.64,207.93
162.78,213.65
146.73,215.54
131.59,213.97
120.13,208.24
129.55,200.19
146.81,201.43
165.4,199.77
165.5,197.92
146.62,198.43
129.31,198.12
144.79,152.37
90.49,100
112.66,99.21
111.85,108.74
91.24,109.37
208.64,98.25
185.95,98.23
187.22,107.76
208.15,107.82
