51.33,106.42
50.1,138.28
53.85,169.02
61.27,200.15
76.22,226.48
97.57,247.34
122.92,263.52
152.77,268.35
181.03,262.53
203.22,245.69
221.98,224.71
235.13,198.76
241.61,167.93
244.97,137.28
243.06,105.33
226.9,86.94
211.58,81.35
188.39,84.13
170.33,89.3
70.97,89.12
87.68,82.61
112,84.94
130.54,89.75
84.77,107.63
103.6,99.57
122.86,107.88
103.45,111.86
104.16,104.88
215.21,106.46
197.43,98.71
177.62,107.17
197.4,111
196.86,104.03
150.77,102.17
130.2,143.74
121.47,158.02
129.48,168.12
152.11,172.49
173.59,167.53
181.1,157.44
172.69,143.33
151.81,130.5
136.04,163.47
168.04,163.38
112.93,197.92
127.74,190.5
142.48,188.12
152.32,190.05
161.83,187.93
175.85,189.89
189.29,197.1
179.63,204.79
167.86,209.66
152.42,211.44
136.49,210.03
123.63,205.49
133.5,198.39
152.21,199.68
170.24,198.02
170.24,196.27
152.22,197.93
133.48,196.7
152.75,157.7
92.74,101.86
114.87,101.58
113.53,110.24
93.41,110.6
207.9,100.87
186.05,100.78
187.26,109.48
207.14,109.53
