50.49,106.08
46.79,137.72
49.81,168.58
57.24,199.22
72.31,225.82
95.04,245.38
121.89,259.47
150.54,263.45
180.82,259.55
210.99,245.65
236.64,225.93
253.59,198.65
261.36,167.16
263.85,135.74
259.32,103.65
230.94,81.98
213.98,75.26
189.91,77.47
171.25,82.87
73.01,83.92
88.02,77.15
111.12,78.72
129.51,83.58
85.56,107.28
103.77,98.77
124.25,105.98
104.35,111.3
105.01,104.39
217.81,105.41
198.36,97.34
178.53,105.33
198.49,109.99
197.93,103.04
150.13,97.37
127.42,136.84
118.82,151.24
126.97,161.6
149.54,164.54
173.7,161.27
182.01,150.67
172.41,136.38
149.12,123.1
134.6,156.48
164.35,155.81
109.67,193.4
124.39,184.76
139.69,181.42
149.75,183.76
160.05,181.22
176.41,184.32
193.3,192.64
181.16,200.46
167.16,204.7
150.05,206.01
133.56,205.05
120.65,200.94
130.18,192.32
150.03,192.49
170.81,191.87
170.82,191.28
149.96,191.87
130.16,191.62
148.36,147.12
93.18,101.43
115.46,100.2
114.82,109.33
94.25,110.22
209.43,99.68
186.76,99.27
187.9,108.34
208.74,108.63
