51.1,107.12
47.82,138.93
51.02,169.15
58.33,199.56
72.97,225.15
95.13,244.2
121.59,258.06
150.38,262.38
179.72,258.03
207.28,244.22
230.53,225.17
245.91,199.42
253.4,168.8
256.48,138.39
252.94,106.35
227.45,84.82
211.54,77.98
188.34,78.36
170.19,81.99
74.95,85.62
90.21,78.79
113.01,78.92
131.05,82.32
87.08,106.67
104.9,99.12
124.1,105.65
105.15,110.28
105.41,103.9
214.92,105.85
196.67,98.49
177.7,105.33
196.66,109.68
196.38,103.29
150.48,97.35
128.73,138.75
119.56,153.2
127.69,163.32
150.21,166.66
173.28,163.17
181.44,152.98
171.93,138.56
150.1,124.61
135.08,158.24
165.26,157.97
110.07,193.94
125.33,186.43
140.36,183.89
150.28,186.21
160.28,183.8
175.69,186.2
191.71,193.54
180.39,201.8
166.92,206.61
150.38,208
134.08,206.79
120.99,202.06
130.98,194.41
150.39,195.23
170.14,194.17
170.02,192.73
150.35,193.6
131.09,192.92
149.81,150.02
94.79,101.46
115.8,100.5
114.99,108.51
95.58,109.21
206.95,100.69
185.79,100.07
186.77,108.06
206.28,108.51
